"source","target","type","label"
"Marc Cary","Aaron Walker","undirected","May 19, 1996, Clinton Recording Studios, New York City"
"Marc Cary","Abbey Lincoln","undirected","May 19, 1996, Clinton Recording Studios, New York City"
"Michael Bowie","Aaron Walker","undirected","May 19, 1996, Clinton Recording Studios, New York City"
"Michael Bowie","Abbey Lincoln","undirected","May 19, 1996, Clinton Recording Studios, New York City"
"Aaron Walker","Abbey Lincoln","undirected","May 19, 1996, Clinton Recording Studios, New York City"
"Bheki Mseleku","Michael Bowie","undirected","August 19-21, 1993, Power Station, New York City"
"Bheki Mseleku","Marvin 'Smitty' Smith","undirected","August 19-21, 1993, Power Station, New York City"
"Bheki Mseleku","Abbey Lincoln","undirected","August 19-21, 1993, Power Station, New York City"
"Michael Bowie","Marvin 'Smitty' Smith","undirected","August 19-21, 1993, Power Station, New York City"
"Michael Bowie","Abbey Lincoln","undirected","August 19-21, 1993, Power Station, New York City"
"Marvin 'Smitty' Smith","Abbey Lincoln","undirected","August 19-21, 1993, Power Station, New York City"
"Rodney Kendrick","Michael Bowie","undirected","March 7, 1994, Schomburg Center For Research In Black Culture, New York City"
"Rodney Kendrick","Alvester Garnett","undirected","March 7, 1994, Schomburg Center For Research In Black Culture, New York City"
"Rodney Kendrick","Abbey Lincoln","undirected","March 7, 1994, Schomburg Center For Research In Black Culture, New York City"
"Michael Bowie","Alvester Garnett","undirected","March 7, 1994, Schomburg Center For Research In Black Culture, New York City"
"Michael Bowie","Abbey Lincoln","undirected","March 7, 1994, Schomburg Center For Research In Black Culture, New York City"
"Alvester Garnett","Abbey Lincoln","undirected","March 7, 1994, Schomburg Center For Research In Black Culture, New York City"
"J. J. Johnson","Hank Jones","undirected","April 6, 1994, Carnegie Hall, New York City"
"J. J. Johnson","Charlie Haden","undirected","April 6, 1994, Carnegie Hall, New York City"
"J. J. Johnson","Al Foster","undirected","April 6, 1994, Carnegie Hall, New York City"
"J. J. Johnson","Abbey Lincoln","undirected","April 6, 1994, Carnegie Hall, New York City"
"Hank Jones","Charlie Haden","undirected","April 6, 1994, Carnegie Hall, New York City"
"Hank Jones","Al Foster","undirected","April 6, 1994, Carnegie Hall, New York City"
"Hank Jones","Abbey Lincoln","undirected","April 6, 1994, Carnegie Hall, New York City"
"Charlie Haden","Al Foster","undirected","April 6, 1994, Carnegie Hall, New York City"
"Charlie Haden","Abbey Lincoln","undirected","April 6, 1994, Carnegie Hall, New York City"
"Al Foster","Abbey Lincoln","undirected","April 6, 1994, Carnegie Hall, New York City"
"Julien Lourau","Roy Hargrove","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Pat Metheny","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Lucky Peterson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Kenny Barron","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Rodney Kendrick","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Michael Bowie","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Charlie Haden","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Christian McBride","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Victor Lewis","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Sandra Billingslea","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Pierre Blanchard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Julien Lourau","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Pat Metheny","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Lucky Peterson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Kenny Barron","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Rodney Kendrick","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Michael Bowie","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Charlie Haden","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Christian McBride","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Victor Lewis","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Sandra Billingslea","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Pierre Blanchard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Roy Hargrove","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Lucky Peterson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Kenny Barron","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Rodney Kendrick","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Michael Bowie","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Charlie Haden","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Christian McBride","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Victor Lewis","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Sandra Billingslea","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Pierre Blanchard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pat Metheny","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Kenny Barron","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Rodney Kendrick","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Michael Bowie","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Charlie Haden","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Christian McBride","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Victor Lewis","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Sandra Billingslea","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Pierre Blanchard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Lucky Peterson","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Rodney Kendrick","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Michael Bowie","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Charlie Haden","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Christian McBride","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Victor Lewis","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Sandra Billingslea","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Pierre Blanchard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Kenny Barron","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","Michael Bowie","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","Charlie Haden","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","Christian McBride","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","Victor Lewis","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","Sandra Billingslea","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","Pierre Blanchard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Rodney Kendrick","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Michael Bowie","Charlie Haden","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Michael Bowie","Christian McBride","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Michael Bowie","Victor Lewis","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Michael Bowie","Sandra Billingslea","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Michael Bowie","Pierre Blanchard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Michael Bowie","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Michael Bowie","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Michael Bowie","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Michael Bowie","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Michael Bowie","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Michael Bowie","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Charlie Haden","Christian McBride","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Charlie Haden","Victor Lewis","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Charlie Haden","Sandra Billingslea","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Charlie Haden","Pierre Blanchard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Charlie Haden","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Charlie Haden","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Charlie Haden","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Charlie Haden","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Charlie Haden","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Charlie Haden","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Christian McBride","Victor Lewis","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Christian McBride","Sandra Billingslea","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Christian McBride","Pierre Blanchard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Christian McBride","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Christian McBride","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Christian McBride","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Christian McBride","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Christian McBride","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Christian McBride","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Victor Lewis","Sandra Billingslea","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Victor Lewis","Pierre Blanchard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Victor Lewis","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Victor Lewis","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Victor Lewis","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Victor Lewis","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Victor Lewis","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Victor Lewis","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Sandra Billingslea","Pierre Blanchard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Sandra Billingslea","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Sandra Billingslea","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Sandra Billingslea","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Sandra Billingslea","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Sandra Billingslea","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Sandra Billingslea","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pierre Blanchard","Vincent Pagliarin","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pierre Blanchard","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pierre Blanchard","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pierre Blanchard","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pierre Blanchard","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Pierre Blanchard","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Vincent Pagliarin","Frédéric Fymard","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Vincent Pagliarin","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Vincent Pagliarin","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Vincent Pagliarin","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Vincent Pagliarin","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Frédéric Fymard","Anne-Gaelle Bisquay","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Frédéric Fymard","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Frédéric Fymard","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Frédéric Fymard","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Anne-Gaelle Bisquay","Marc Gilet","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Anne-Gaelle Bisquay","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Anne-Gaelle Bisquay","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Marc Gilet","John Robinson","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Marc Gilet","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"John Robinson","Abbey Lincoln","undirected","May 29, August 29, November 7 & 8, 1994, Clinton Recording Studios, New York City"
"Buddy Collette","Gerald Wilson","undirected","September 29, 1958, Hollywood, CA"
"Buddy Collette","Al Viola","undirected","September 29, 1958, Hollywood, CA"
"Buddy Collette","Red Callender","undirected","September 29, 1958, Hollywood, CA"
"Buddy Collette","Earl Palmer","undirected","September 29, 1958, Hollywood, CA"
"Buddy Collette","Abbey Lincoln","undirected","September 29, 1958, Hollywood, CA"
"Gerald Wilson","Al Viola","undirected","September 29, 1958, Hollywood, CA"
"Gerald Wilson","Red Callender","undirected","September 29, 1958, Hollywood, CA"
"Gerald Wilson","Earl Palmer","undirected","September 29, 1958, Hollywood, CA"
"Gerald Wilson","Abbey Lincoln","undirected","September 29, 1958, Hollywood, CA"
"Al Viola","Red Callender","undirected","September 29, 1958, Hollywood, CA"
"Al Viola","Earl Palmer","undirected","September 29, 1958, Hollywood, CA"
"Al Viola","Abbey Lincoln","undirected","September 29, 1958, Hollywood, CA"
"Red Callender","Earl Palmer","undirected","September 29, 1958, Hollywood, CA"
"Red Callender","Abbey Lincoln","undirected","September 29, 1958, Hollywood, CA"
"Earl Palmer","Abbey Lincoln","undirected","September 29, 1958, Hollywood, CA"
"Jerome Richardson","Benny Golson","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Jerome Richardson","Kenny Dorham","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Jerome Richardson","Curtis Fuller","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Jerome Richardson","Wynton Kelly","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Jerome Richardson","Paul Chambers","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Jerome Richardson","Philly Joe Jones","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Jerome Richardson","Abbey Lincoln","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Benny Golson","Kenny Dorham","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Benny Golson","Curtis Fuller","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Benny Golson","Wynton Kelly","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Benny Golson","Paul Chambers","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Benny Golson","Philly Joe Jones","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Benny Golson","Abbey Lincoln","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Kenny Dorham","Curtis Fuller","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Kenny Dorham","Wynton Kelly","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Kenny Dorham","Paul Chambers","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Kenny Dorham","Philly Joe Jones","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Kenny Dorham","Abbey Lincoln","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Curtis Fuller","Wynton Kelly","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Curtis Fuller","Paul Chambers","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Curtis Fuller","Philly Joe Jones","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Curtis Fuller","Abbey Lincoln","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Wynton Kelly","Paul Chambers","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Wynton Kelly","Philly Joe Jones","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Wynton Kelly","Abbey Lincoln","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Paul Chambers","Philly Joe Jones","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Paul Chambers","Abbey Lincoln","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Philly Joe Jones","Abbey Lincoln","undirected","July 24, 1958, Reeves Sound Studios, New York City"
"Blinky Allen","Abbey Lincoln","undirected","1954, Los Angeles, CA"
"Archie Shepp","Mal Waldron","undirected","July 1982, Den Haag, Netherlands"
"Archie Shepp","Santi Debriano","undirected","July 1982, Den Haag, Netherlands"
"Archie Shepp","Marvin 'Smitty' Smith","undirected","July 1982, Den Haag, Netherlands"
"Archie Shepp","Abbey Lincoln","undirected","July 1982, Den Haag, Netherlands"
"Mal Waldron","Santi Debriano","undirected","July 1982, Den Haag, Netherlands"
"Mal Waldron","Marvin 'Smitty' Smith","undirected","July 1982, Den Haag, Netherlands"
"Mal Waldron","Abbey Lincoln","undirected","July 1982, Den Haag, Netherlands"
"Santi Debriano","Marvin 'Smitty' Smith","undirected","July 1982, Den Haag, Netherlands"
"Santi Debriano","Abbey Lincoln","undirected","July 1982, Den Haag, Netherlands"
"Marvin 'Smitty' Smith","Abbey Lincoln","undirected","July 1982, Den Haag, Netherlands"
"Hiromasa Suzuki","Kunimitsu Inaba","undirected","ca.  1973, Dug, Tokyo, Japan"
"Hiromasa Suzuki","Tetsujiro Obara","undirected","ca.  1973, Dug, Tokyo, Japan"
"Hiromasa Suzuki","Abbey Lincoln","undirected","ca.  1973, Dug, Tokyo, Japan"
"Kunimitsu Inaba","Tetsujiro Obara","undirected","ca.  1973, Dug, Tokyo, Japan"
"Kunimitsu Inaba","Abbey Lincoln","undirected","ca.  1973, Dug, Tokyo, Japan"
"Tetsujiro Obara","Abbey Lincoln","undirected","ca.  1973, Dug, Tokyo, Japan"
"James Weidman","Billy Johnson","undirected","January 9, 1982, Stuttgart, Germany"
"James Weidman","Mark Johnson","undirected","January 9, 1982, Stuttgart, Germany"
"James Weidman","Abbey Lincoln","undirected","January 9, 1982, Stuttgart, Germany"
"Billy Johnson","Mark Johnson","undirected","January 9, 1982, Stuttgart, Germany"
"Billy Johnson","Abbey Lincoln","undirected","January 9, 1982, Stuttgart, Germany"
"Mark Johnson","Abbey Lincoln","undirected","January 9, 1982, Stuttgart, Germany"
"Clifford Jordan","Richard Williams","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Clifford Jordan","Julian Priester","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Clifford Jordan","Mal Waldron","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Clifford Jordan","Art Davis","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Clifford Jordan","Max Roach","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Clifford Jordan","Earl Baker","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Clifford Jordan","Abbey Lincoln","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Clifford Jordan","Coleridge-Taylor Perkinson","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Richard Williams","Julian Priester","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Richard Williams","Mal Waldron","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Richard Williams","Art Davis","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Richard Williams","Max Roach","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Richard Williams","Earl Baker","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Richard Williams","Abbey Lincoln","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Richard Williams","Coleridge-Taylor Perkinson","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Julian Priester","Mal Waldron","undirected","February 27, 1962, Fine Recording Studio, New York City"
"Julian Priester","Art Davis","undirected","February 27, 1962, Fine Recording Studio, New York City"
